DIA,DIA_SEMANA,MES,OBJECTID,PERIODO,RADICADO,X,Y,NUM_COMUNA,NUM_GRAVEDAD,NUM_DISENO,NUM_CLASE,NUM_BARRIO
18.0,2.0,3.0,723764.0,2019.0,1663908.0,-75.61806765263773,6.276985777228414,13.0,0.0,0.0,0.0,149.0
15.0,6.0,1.0,724887.0,2019.0,1656775.0,-75.56469178680182,6.2180717966563686,6.0,1.0,0.0,0.0,169.0
9.0,6.0,7.0,733074.0,2019.0,1677690.0,-75.56927169175155,6.275783705259043,10.0,1.0,0.0,0.0,16.0
25.0,2.0,3.0,724275.0,2019.0,1664755.0,-75.60269250162716,6.238776195062416,7.0,0.0,2.0,3.0,9.0
2.0,3.0,8.0,741715.0,2019.0,1681010.0,-75.5897815464206,6.1976995021346974,0.0,1.0,0.0,0.0,59.0
20.0,0.0,6.0,725206.0,2019.0,1675340.0,-75.5637758835355,6.286683999161414,10.0,1.0,0.0,0.0,204.0
6.0,1.0,3.0,714658.0,2019.0,1662816.0,-75.5678453081331,6.249424323092527,2.0,1.0,0.0,0.0,3.0
27.0,6.0,8.0,732087.0,2019.0,1684269.0,-75.57092208808876,6.292111593481513,12.0,0.0,0.0,0.0,87.0
17.0,1.0,7.0,729753.0,2019.0,1678530.0,-75.56809907472301,6.277591627116338,10.0,0.0,0.0,0.0,16.0
28.0,6.0,5.0,715238.0,2019.0,1672481.0,-75.56346453790398,6.253182272508409,2.0,1.0,1.0,0.0,33.0
20.0,2.0,5.0,726791.0,2019.0,1671469.0,-75.58002224363959,6.194920198701404,3.0,1.0,1.0,0.0,97.0
2.0,4.0,6.0,723229.0,2019.0,1673013.0,-75.5988187290857,6.277853804608742,1.0,1.0,0.0,0.0,2.0
21.0,1.0,8.0,733472.0,2019.0,1684150.0,-75.58872713371282,6.249241898588995,7.0,1.0,1.0,0.0,108.0
12.0,1.0,6.0,724862.0,2019.0,1674225.0,-75.57195804732048,6.251547167441207,2.0,1.0,1.0,0.0,13.0
19.0,5.0,1.0,717799.0,2019.0,1656998.0,-75.60451315955325,6.250800973011574,4.0,0.0,0.0,3.0,43.0
26.0,2.0,8.0,740160.0,2019.0,1684220.0,-75.55943169216819,6.259001507092648,2.0,1.0,0.0,0.0,103.0
3.0,6.0,9.0,741584.0,2019.0,1685392.0,-75.56039880635029,6.252092788163514,2.0,0.0,2.0,0.0,33.0
27.0,3.0,9.0,738405.0,2019.0,1689196.0,-75.56490290785149,6.239415535389679,2.0,1.0,0.0,0.0,113.0
21.0,6.0,5.0,727360.0,2019.0,1671566.0,-75.58658758879074,6.290066860122683,15.0,0.0,7.0,0.0,81.0
18.0,2.0,2.0,716803.0,2019.0,1660805.0,-75.5767570377629,6.268025057653809,12.0,0.0,0.0,0.0,34.0
8.0,6.0,1.0,724051.0,2019.0,1656056.0,-75.57525396234848,6.246313855457983,2.0,1.0,0.0,0.0,86.0
24.0,1.0,4.0,717548.0,2019.0,1668351.0,-75.58036875133848,6.216087638171352,0.0,1.0,0.0,0.0,0.0
15.0,2.0,4.0,726282.0,2019.0,1667354.0,-75.58742819660415,6.237087403832391,11.0,0.0,1.0,0.0,29.0
11.0,6.0,6.0,710818.0,2019.0,1674063.0,-75.57297259261462,6.256310125088878,2.0,0.0,0.0,1.0,13.0
12.0,3.0,4.0,726358.0,2019.0,1667328.0,-75.57619463836652,6.213677283318125,3.0,1.0,2.0,0.0,4.0
30.0,3.0,8.0,731374.0,2019.0,1684726.0,-75.57256406909644,6.275914573657508,12.0,0.0,0.0,0.0,78.0
22.0,5.0,6.0,727327.0,2019.0,1675554.0,-75.59816726660172,6.2313470406617855,11.0,1.0,1.0,0.0,17.0
7.0,4.0,7.0,741605.0,2019.0,1677061.0,-75.55481138096712,6.233609739040839,6.0,0.0,0.0,1.0,27.0
27.0,1.0,2.0,715947.0,2019.0,1661966.0,-75.54829706125298,6.268665809389006,5.0,1.0,1.0,0.0,89.0
23.0,6.0,4.0,710909.0,2019.0,1668267.0,-75.59663343662265,6.263845640107039,7.0,1.0,3.0,0.0,10.0
21.0,2.0,1.0,727285.0,2019.0,1657284.0,-75.5734234154242,6.211759309075371,3.0,1.0,0.0,0.0,4.0
1.0,6.0,1.0,725634.0,2019.0,1655157.0,-75.56020129812067,6.233580342494233,6.0,0.0,0.0,0.0,20.0
17.0,3.0,5.0,713786.0,2019.0,1671164.0,-75.55980730323509,6.282257942027365,10.0,0.0,2.0,4.0,222.0
25.0,2.0,3.0,717537.0,2019.0,1664635.0,-75.58616655381388,6.283365899240103,1.0,0.0,2.0,3.0,120.0
31.0,5.0,8.0,732507.0,2019.0,1685156.0,-75.57525396234848,6.246313855457983,2.0,1.0,1.0,0.0,86.0
3.0,3.0,5.0,727981.0,2019.0,1669449.0,-75.5695851583117,6.210310531310192,3.0,1.0,0.0,0.0,107.0
15.0,3.0,3.0,728334.0,2019.0,1664020.0,-75.57499107449173,6.265673125448543,1.0,1.0,1.0,0.0,185.0
21.0,2.0,1.0,710307.0,2019.0,1657347.0,-75.56509237236894,6.284533905040762,10.0,0.0,0.0,0.0,204.0
18.0,2.0,2.0,709071.0,2019.0,1660635.0,-75.59302128030963,6.273389147204995,1.0,1.0,0.0,0.0,91.0
28.0,6.0,5.0,727733.0,2019.0,1672397.0,-75.58341875433676,6.195851258859048,0.0,0.0,0.0,4.0,59.0
23.0,0.0,5.0,711854.0,2019.0,1672123.0,-75.58460826601603,6.287329573534771,1.0,1.0,1.0,0.0,120.0
20.0,2.0,5.0,711051.0,2019.0,1672014.0,-75.57460293943569,6.226088525824145,3.0,1.0,0.0,0.0,58.0
7.0,4.0,7.0,734488.0,2019.0,1677071.0,-75.59302913469419,6.236112752866883,11.0,0.0,1.0,0.0,29.0
29.0,0.0,8.0,737768.0,2019.0,1684635.0,-75.59017100121444,6.2604603328478845,7.0,0.0,2.0,4.0,121.0
11.0,0.0,7.0,735207.0,2019.0,1677750.0,-75.57595884226373,6.225899191649631,3.0,1.0,0.0,0.0,58.0
12.0,0.0,9.0,734717.0,2019.0,1686772.0,-75.60012407268006,6.2426396373714015,7.0,0.0,2.0,3.0,9.0
1.0,3.0,3.0,721582.0,2019.0,1662431.0,-75.57663302783915,6.208778513647577,3.0,1.0,0.0,0.0,100.0
13.0,5.0,4.0,712383.0,2019.0,1667391.0,-75.6024429803309,6.247690840699277,7.0,1.0,0.0,0.0,51.0
9.0,2.0,9.0,734264.0,2019.0,1686393.0,-75.56219871701674,6.254746088274927,2.0,1.0,1.0,0.0,33.0
3.0,3.0,5.0,712937.0,2019.0,1669207.0,-75.57498644929805,6.264761303618183,12.0,0.0,0.0,0.0,34.0
9.0,5.0,3.0,722736.0,2019.0,1662886.0,-75.56228373787974,6.253392097339578,2.0,0.0,0.0,3.0,33.0
29.0,0.0,8.0,729707.0,2019.0,1684605.0,-75.60919851761872,6.2533937691398025,4.0,0.0,1.0,0.0,147.0
29.0,3.0,3.0,709426.0,2019.0,1665501.0,-75.5727478937915,6.237378568286227,2.0,1.0,1.0,0.0,37.0
18.0,5.0,5.0,712957.0,2019.0,1671229.0,-75.59971407434654,6.265479691769509,4.0,0.0,0.0,4.0,160.0
22.0,2.0,4.0,728843.0,2019.0,1668050.0,-75.57100468785171,6.2627678505078315,2.0,1.0,0.0,0.0,50.0
18.0,2.0,3.0,719058.0,2019.0,1664079.0,-75.55104366097876,6.235671875518586,6.0,0.0,0.0,0.0,99.0
14.0,0.0,2.0,710694.0,2019.0,1660260.0,-75.59622983351186,6.231496598288317,11.0,0.0,0.0,1.0,17.0
2.0,5.0,2.0,719059.0,2019.0,1658776.0,-75.57250874426924,6.255043290771939,2.0,0.0,1.0,0.0,13.0
15.0,3.0,3.0,709271.0,2019.0,1663683.0,-75.59663343662265,6.263845640107039,7.0,0.0,2.0,3.0,10.0
6.0,2.0,5.0,710040.0,2019.0,1669724.0,-75.57076046245513,6.244738080081166,2.0,1.0,0.0,0.0,12.0
4.0,2.0,2.0,727989.0,2019.0,1658890.0,-75.64264164397798,6.184110418945428,9.0,1.0,0.0,0.0,15.0
3.0,3.0,5.0,716389.0,2019.0,1669594.0,-75.57762633610169,6.252354284713594,2.0,1.0,0.0,0.0,26.0
7.0,3.0,6.0,714867.0,2019.0,1673923.0,-75.5700139152738,6.240126543537707,2.0,0.0,0.0,3.0,53.0
4.0,0.0,7.0,729719.0,2019.0,1676881.0,-75.58448881935527,6.2266120560809615,0.0,0.0,1.0,0.0,105.0
13.0,3.0,9.0,738571.0,2019.0,1686777.0,-75.54873948646825,6.262900443449823,5.0,0.0,2.0,2.0,22.0
11.0,3.0,1.0,718798.0,2019.0,1656428.0,-75.56347421616314,6.248923035369655,2.0,1.0,0.0,0.0,3.0
7.0,6.0,5.0,711568.0,2019.0,1669826.0,-75.5705482245158,6.242618363134234,2.0,0.0,0.0,4.0,53.0
24.0,6.0,9.0,730300.0,2019.0,1688384.0,-75.60086088362915,6.262152359830012,18.0,0.0,2.0,3.0,229.0
28.0,0.0,3.0,728732.0,2019.0,1665177.0,-75.56641690503498,6.25603300396991,2.0,1.0,0.0,0.0,40.0
17.0,1.0,4.0,715819.0,2019.0,1667566.0,-75.55749404024498,6.240973066373869,6.0,1.0,0.0,0.0,66.0
6.0,0.0,6.0,716961.0,2019.0,1673600.0,-75.58942028971799,6.277199704669747,1.0,1.0,0.0,0.0,1.0
23.0,1.0,1.0,711821.0,2019.0,1657582.0,-75.57092778502101,6.237527127202425,2.0,1.0,0.0,0.0,53.0
21.0,0.0,3.0,727118.0,2019.0,1664614.0,-75.5715045294298,6.245047707411058,2.0,1.0,0.0,0.0,12.0
6.0,5.0,7.0,738934.0,2019.0,1677227.0,-75.65159818081649,6.185131409796758,9.0,1.0,0.0,0.0,15.0
11.0,6.0,6.0,727137.0,2019.0,1674257.0,-75.60800476069862,6.240782772333375,7.0,1.0,0.0,0.0,23.0
8.0,2.0,4.0,717467.0,2019.0,1666618.0,-75.5648154523748,6.272931093207237,10.0,0.0,0.0,4.0,151.0
4.0,3.0,1.0,716291.0,2019.0,1655670.0,-75.57009273154601,6.307697555363896,12.0,0.0,2.0,3.0,56.0
29.0,2.0,4.0,721753.0,2019.0,1668698.0,-75.55420386275178,6.263603026965217,5.0,0.0,2.0,3.0,178.0
17.0,6.0,9.0,740459.0,2019.0,1687252.0,-75.55386048122894,6.249542194333433,8.0,0.0,0.0,1.0,175.0
13.0,6.0,8.0,736487.0,2019.0,1682369.0,-75.55423988493595,6.229112635857757,6.0,0.0,2.0,2.0,139.0
30.0,2.0,9.0,735358.0,2019.0,1689258.0,-75.64456950669158,6.173157871488159,9.0,1.0,0.0,0.0,15.0
20.0,2.0,5.0,722550.0,2019.0,1671437.0,-75.55976708423765,6.302108736946926,12.0,0.0,0.0,0.0,48.0
1.0,2.0,7.0,734699.0,2019.0,1676477.0,-75.57498644929805,6.264761303618183,12.0,0.0,3.0,0.0,34.0
29.0,1.0,5.0,723996.0,2019.0,1672652.0,-75.56583143629284,6.185810693815057,3.0,1.0,0.0,0.0,64.0
21.0,2.0,1.0,725962.0,2019.0,1657303.0,-75.57173659558461,6.257049201094532,2.0,0.0,0.0,3.0,40.0
13.0,3.0,9.0,741125.0,2019.0,1687079.0,-75.5871425146595,6.204340388539977,0.0,1.0,6.0,0.0,68.0
6.0,1.0,3.0,725103.0,2019.0,1662714.0,-75.56986410920074,6.238105818864424,2.0,1.0,0.0,0.0,19.0
18.0,0.0,4.0,720679.0,2019.0,1667693.0,-75.62420056610084,6.233522696457869,19.0,0.0,0.0,1.0,247.0
12.0,6.0,2.0,712599.0,2019.0,1659969.0,-75.57317874948208,6.238461248514769,2.0,0.0,1.0,0.0,69.0
7.0,2.0,1.0,710889.0,2019.0,1655930.0,-75.5545335567523,6.2395428140592575,6.0,0.0,0.0,0.0,66.0
13.0,1.0,2.0,713772.0,2019.0,1659986.0,-75.57389675484508,6.294621909110032,12.0,0.0,0.0,3.0,87.0
20.0,1.0,3.0,720935.0,2019.0,1664395.0,-75.57605005511678,6.288341452658267,15.0,0.0,0.0,4.0,128.0
22.0,1.0,5.0,719594.0,2019.0,1671726.0,-75.60330827031257,6.238766567687256,7.0,1.0,0.0,0.0,23.0
6.0,2.0,5.0,718412.0,2019.0,1669781.0,-75.54411891465631,6.238002462685637,8.0,0.0,2.0,1.0,112.0
12.0,3.0,7.0,739256.0,2019.0,1677908.0,-75.57509491705594,6.234831736979225,2.0,0.0,0.0,2.0,37.0
6.0,6.0,8.0,740654.0,2019.0,1681324.0,-75.57769420747523,6.279236304812565,1.0,0.0,0.0,0.0,164.0
4.0,2.0,2.0,720767.0,2019.0,1658954.0,-75.57825418895484,6.225875542863934,0.0,1.0,0.0,0.0,14.0
22.0,1.0,5.0,714901.0,2019.0,1671783.0,-75.58749008648262,6.239335856764238,7.0,1.0,0.0,0.0,45.0
4.0,6.0,6.0,709239.0,2019.0,1673476.0,-75.56479259832732,6.251205213784948,2.0,1.0,0.0,0.0,3.0
20.0,6.0,8.0,731810.0,2019.0,1683478.0,-75.58184213433037,6.302092668622904,15.0,0.0,0.0,0.0,81.0
4.0,3.0,1.0,714637.0,2019.0,1655799.0,-75.57745560294414,6.215121018027857,3.0,0.0,0.0,0.0,38.0
7.0,0.0,2.0,720740.0,2019.0,1659571.0,-75.57521097023786,6.246884400434222,2.0,1.0,3.0,0.0,86.0
10.0,4.0,2.0,716563.0,2019.0,1659698.0,-75.60384896184074,6.258257874314401,4.0,0.0,1.0,0.0,200.0
8.0,3.0,2.0,715469.0,2019.0,1659737.0,-75.5686569190792,6.206416355820039,3.0,1.0,2.0,0.0,158.0
21.0,6.0,5.0,721602.0,2019.0,1671657.0,-75.57943598116401,6.214936812740286,0.0,1.0,0.0,0.0,0.0
24.0,1.0,4.0,709082.0,2019.0,1668329.0,-75.6114042159374,6.242519338937875,4.0,0.0,0.0,0.0,172.0
20.0,3.0,9.0,731211.0,2019.0,1687843.0,-75.56763387348366,6.2953416003659655,12.0,0.0,2.0,4.0,54.0
8.0,2.0,4.0,729267.0,2019.0,1666585.0,-75.55371868566125,6.243209070106418,8.0,1.0,0.0,0.0,70.0
22.0,1.0,5.0,727310.0,2019.0,1671910.0,-75.56378876426984,6.262305826345665,2.0,1.0,0.0,0.0,103.0
21.0,4.0,7.0,735228.0,2019.0,1679056.0,-75.57617993727206,6.26963816158376,12.0,0.0,0.0,3.0,18.0
28.0,0.0,3.0,724188.0,2019.0,1665326.0,-75.58854287158158,6.254124846159298,7.0,0.0,0.0,1.0,234.0
18.0,0.0,7.0,731674.0,2019.0,1678808.0,-75.59627300547497,6.2328351278825815,11.0,1.0,0.0,0.0,17.0
20.0,6.0,8.0,739737.0,2019.0,1683355.0,-75.55789079281023,6.310954545206725,12.0,1.0,0.0,0.0,24.0
4.0,0.0,4.0,725774.0,2019.0,1666060.0,-75.54583296633086,6.240500680753052,8.0,0.0,0.0,1.0,98.0
23.0,3.0,8.0,732516.0,2019.0,1683808.0,-75.57670660727452,6.307286830495777,15.0,0.0,2.0,2.0,242.0
10.0,6.0,9.0,733207.0,2019.0,1686629.0,-75.57761609026629,6.247087306475959,2.0,1.0,0.0,0.0,26.0
2.0,5.0,2.0,723511.0,2019.0,1658664.0,-75.6151691787977,6.247610044575094,4.0,0.0,0.0,0.0,233.0
1.0,4.0,9.0,736842.0,2019.0,1685000.0,-75.5611406263682,6.2259233421651325,6.0,0.0,0.0,3.0,143.0
2.0,3.0,8.0,729837.0,2019.0,1680714.0,-75.58970531429837,6.234544126706281,11.0,0.0,2.0,4.0,29.0
18.0,2.0,3.0,714898.0,2019.0,1664158.0,-75.57048157481582,6.210646466473813,3.0,0.0,0.0,1.0,4.0
2.0,6.0,7.0,734649.0,2019.0,1677310.0,-75.547883092418,6.296484772400833,16.0,1.0,0.0,0.0,167.0
19.0,5.0,1.0,709718.0,2019.0,1657403.0,-75.59113376462388,6.268536590749799,1.0,1.0,0.0,0.0,52.0
17.0,3.0,5.0,720995.0,2019.0,1671126.0,-75.56936628271646,6.2647852480914175,10.0,0.0,0.0,1.0,138.0
10.0,4.0,3.0,711899.0,2019.0,1663048.0,-75.57513102814248,6.284542213300287,12.0,1.0,1.0,0.0,95.0
27.0,5.0,4.0,726924.0,2019.0,1668588.0,-75.57746233979942,6.292913910391241,15.0,0.0,0.0,0.0,128.0
5.0,4.0,5.0,723495.0,2019.0,1669750.0,-75.5688488890206,6.231283887947452,2.0,1.0,0.0,0.0,19.0
10.0,2.0,6.0,713416.0,2019.0,1674182.0,-75.59940810716115,6.224646525330392,11.0,0.0,2.0,3.0,131.0
11.0,1.0,9.0,741817.0,2019.0,1686920.0,-75.56578014114397,6.247567146644322,2.0,1.0,0.0,0.0,3.0
2.0,3.0,8.0,740323.0,2019.0,1680771.0,-75.55796402391759,6.273479713998679,10.0,0.0,1.0,1.0,183.0
26.0,3.0,4.0,724565.0,2019.0,1668825.0,-75.57994905814526,6.2735742886055625,1.0,1.0,2.0,0.0,210.0
23.0,5.0,2.0,717931.0,2019.0,1661235.0,-75.57160253639988,6.265110048500303,10.0,0.0,0.0,3.0,138.0
6.0,2.0,5.0,721616.0,2019.0,1669922.0,-75.5491250735032,6.28726054702943,16.0,0.0,0.0,0.0,136.0
23.0,5.0,2.0,727500.0,2019.0,1661250.0,-75.57856358245873,6.214636963647063,0.0,0.0,0.0,4.0,0.0
3.0,6.0,9.0,738454.0,2019.0,1685341.0,-75.54631525274915,6.275173978546376,5.0,0.0,2.0,3.0,118.0
25.0,6.0,6.0,725360.0,2019.0,1675802.0,-75.5672349300395,6.245635916733291,2.0,0.0,0.0,3.0,53.0
10.0,3.0,5.0,712952.0,2019.0,1670559.0,-75.58995364567853,6.236107483644228,11.0,1.0,0.0,0.0,29.0
2.0,3.0,8.0,740966.0,2019.0,1681274.0,-75.60259112144006,6.246122670004772,4.0,1.0,0.0,0.0,96.0
15.0,2.0,7.0,734722.0,2019.0,1678152.0,-75.56830416356878,6.277274305291405,10.0,0.0,0.0,0.0,16.0
6.0,5.0,4.0,721110.0,2019.0,1666355.0,-75.5766802816603,6.225349967396914,0.0,1.0,0.0,0.0,14.0
26.0,2.0,8.0,735619.0,2019.0,1684191.0,-75.57018570129955,6.208644185982211,3.0,1.0,0.0,0.0,107.0
15.0,0.0,8.0,740404.0,2019.0,1682714.0,-75.56164078386618,6.292987006824088,14.0,0.0,0.0,3.0,156.0
17.0,6.0,9.0,740196.0,2019.0,1687452.0,-75.56772413345107,6.244977677626662,2.0,1.0,0.0,0.0,53.0
25.0,0.0,7.0,733732.0,2019.0,1679794.0,-75.57330223514086,6.260362782335816,2.0,1.0,0.0,0.0,50.0
18.0,2.0,3.0,709182.0,2019.0,1664132.0,-75.57253096849861,6.255006947756523,2.0,1.0,0.0,0.0,13.0
10.0,2.0,6.0,728300.0,2019.0,1674212.0,-75.56188453353991,6.2802888529142855,10.0,1.0,0.0,0.0,222.0
13.0,5.0,4.0,712786.0,2019.0,1667417.0,-75.5468526747306,6.292611619549768,16.0,0.0,0.0,1.0,171.0
31.0,5.0,8.0,737551.0,2019.0,1685212.0,-75.54907503836726,6.268662397892673,5.0,1.0,1.0,0.0,89.0
25.0,2.0,3.0,722518.0,2019.0,1664636.0,-75.54135743764803,6.294579965767388,16.0,0.0,0.0,4.0,228.0
28.0,6.0,5.0,728507.0,2019.0,1672396.0,-75.63759116921139,6.304715908166988,13.0,0.0,2.0,2.0,314.0
10.0,5.0,8.0,737896.0,2019.0,1682150.0,-75.57894827333006,6.21248631585684,0.0,1.0,0.0,0.0,0.0
5.0,1.0,6.0,726305.0,2019.0,1673435.0,-75.57851744211234,6.240020347675178,7.0,0.0,2.0,3.0,45.0
29.0,5.0,6.0,724640.0,2019.0,1676297.0,-75.56652067569674,6.244618323997332,2.0,0.0,1.0,1.0,53.0
21.0,0.0,2.0,711319.0,2019.0,1661375.0,-75.58555142844753,6.204327977405198,0.0,0.0,0.0,1.0,68.0
2.0,3.0,8.0,734161.0,2019.0,1680783.0,-75.5674188757044,6.209475568239133,3.0,0.0,2.0,2.0,107.0
6.0,3.0,9.0,738185.0,2019.0,1685704.0,-75.57861543112429,6.252662268760727,7.0,0.0,2.0,3.0,46.0
5.0,0.0,9.0,731816.0,2019.0,1686011.0,-75.57784446047859,6.231668686988707,0.0,1.0,0.0,0.0,104.0
30.0,2.0,9.0,733186.0,2019.0,1689378.0,-75.5530159806206,6.276153435639983,5.0,1.0,0.0,0.0,207.0
7.0,4.0,4.0,709382.0,2019.0,1666687.0,-75.55117443799973,6.264852530865272,5.0,1.0,0.0,0.0,22.0
16.0,0.0,5.0,714286.0,2019.0,1671099.0,-75.56660366978866,6.262843642323753,2.0,0.0,0.0,0.0,215.0
19.0,1.0,6.0,708864.0,2019.0,1675204.0,-75.56787838441473,6.2830020791737535,10.0,1.0,1.0,0.0,16.0
8.0,2.0,4.0,727069.0,2019.0,1666702.0,-75.64263470511082,6.184224962739699,9.0,1.0,0.0,0.0,15.0
16.0,5.0,3.0,719273.0,2019.0,1663801.0,-75.58231860166309,6.297809910705688,15.0,0.0,0.0,1.0,127.0
13.0,3.0,9.0,739927.0,2019.0,1687067.0,-75.6027850751001,6.243431850269407,7.0,1.0,0.0,0.0,9.0
10.0,1.0,7.0,736307.0,2019.0,1677822.0,-75.58098725034779,6.256095772666768,7.0,1.0,2.0,0.0,30.0
24.0,2.0,6.0,727320.0,2019.0,1675611.0,-75.57033827144197,6.286416916660674,12.0,0.0,0.0,0.0,87.0
30.0,2.0,9.0,730680.0,2019.0,1689158.0,-75.55995688504234,6.24763673599834,2.0,0.0,0.0,1.0,7.0
16.0,5.0,2.0,729011.0,2019.0,1660308.0,-75.56991079297633,6.216691744857497,3.0,0.0,0.0,2.0,47.0
30.0,6.0,4.0,720001.0,2019.0,1668955.0,-75.60556756949342,6.259075907272548,4.0,0.0,2.0,4.0,200.0
4.0,0.0,4.0,720399.0,2019.0,1666352.0,-75.57313731948837,6.200258207062888,3.0,1.0,1.0,0.0,100.0
28.0,5.0,9.0,741139.0,2019.0,1688989.0,-75.53619429286397,6.2353328017756535,8.0,0.0,2.0,3.0,11.0
3.0,4.0,2.0,727333.0,2019.0,1658685.0,-75.54984048471323,6.286591934664187,16.0,0.0,0.0,4.0,136.0
16.0,2.0,9.0,740869.0,2019.0,1687240.0,-75.55952455678627,6.2953438403911735,14.0,0.0,1.0,0.0,218.0
25.0,0.0,4.0,710427.0,2019.0,1668380.0,-75.56655309639822,6.297649727570182,12.0,0.0,0.0,0.0,62.0
20.0,6.0,8.0,731551.0,2019.0,1683472.0,-75.57413792846867,6.265374082308207,12.0,1.0,0.0,0.0,34.0
25.0,3.0,1.0,708881.0,2019.0,1657880.0,-75.56606054912626,6.198968556653536,3.0,0.0,0.0,0.0,41.0
14.0,2.0,1.0,727893.0,2019.0,1656572.0,-75.56381452316789,6.301392032137525,12.0,0.0,0.0,3.0,152.0
14.0,1.0,8.0,736578.0,2019.0,1682573.0,-75.57874270040966,6.213812558410921,0.0,1.0,0.0,0.0,0.0
25.0,2.0,2.0,710706.0,2019.0,1661614.0,-75.58321344392098,6.248576197773005,7.0,1.0,2.0,3.0,108.0
20.0,6.0,8.0,739774.0,2019.0,1684206.0,-75.54620134353327,6.249208475731436,8.0,1.0,1.0,0.0,148.0
8.0,3.0,3.0,719429.0,2019.0,1662894.0,-75.57418398663563,6.233620059468975,2.0,1.0,0.0,0.0,37.0
8.0,5.0,6.0,727007.0,2019.0,1673824.0,-75.59414342376718,6.2803158951956926,1.0,0.0,0.0,1.0,44.0
25.0,0.0,7.0,739838.0,2019.0,1680156.0,-75.59983420732867,6.228285196522554,11.0,1.0,0.0,0.0,188.0
27.0,1.0,3.0,721853.0,2019.0,1665024.0,-75.56174793606941,6.233182121208142,6.0,0.0,2.0,3.0,216.0
14.0,1.0,8.0,734774.0,2019.0,1682520.0,-75.56993573579246,6.264876642113923,10.0,0.0,2.0,3.0,138.0
18.0,5.0,5.0,715611.0,2019.0,1671238.0,-75.5453965617208,6.232136872936008,6.0,0.0,1.0,1.0,272.0
17.0,4.0,2.0,726474.0,2019.0,1660680.0,-75.59308321627418,6.208377398115503,0.0,1.0,0.0,0.0,155.0
21.0,5.0,9.0,738905.0,2019.0,1687902.0,-75.58296558149475,6.228649471045191,0.0,0.0,1.0,0.0,105.0
11.0,2.0,3.0,709250.0,2019.0,1663256.0,-75.58769055749524,6.262340683049724,7.0,0.0,1.0,0.0,121.0
15.0,4.0,9.0,734056.0,2019.0,1687095.0,-75.61317307086678,6.2311204115177725,11.0,1.0,0.0,0.0,153.0
24.0,3.0,5.0,722333.0,2019.0,1672160.0,-75.56989967310102,6.24438026711269,2.0,1.0,0.0,0.0,12.0
2.0,1.0,1.0,715302.0,2019.0,1655526.0,-75.60536538537626,6.22741619272886,11.0,0.0,1.0,1.0,188.0
13.0,5.0,7.0,733287.0,2019.0,1678299.0,-75.57521097023786,6.246884400434222,2.0,1.0,3.0,0.0,86.0
30.0,0.0,5.0,713175.0,2019.0,1672849.0,-75.59348380460403,6.239117781035413,11.0,1.0,0.0,0.0,165.0
3.0,2.0,6.0,726475.0,2019.0,1673116.0,-75.58015288222272,6.298352134843963,15.0,0.0,2.0,4.0,127.0
7.0,4.0,7.0,741061.0,2019.0,1677206.0,-75.58450951806624,6.282632690835166,1.0,0.0,0.0,0.0,201.0
25.0,6.0,6.0,725607.0,2019.0,1675918.0,-75.57053338435598,6.274043402574804,12.0,0.0,0.0,0.0,78.0
20.0,5.0,7.0,736904.0,2019.0,1678914.0,-75.5522417224197,6.237501516137586,6.0,0.0,1.0,3.0,99.0
15.0,2.0,4.0,726940.0,2019.0,1667482.0,-75.58429572929882,6.247790722943572,7.0,1.0,0.0,0.0,84.0
25.0,5.0,5.0,724296.0,2019.0,1672251.0,-75.53399117773613,6.230104844122058,6.0,1.0,0.0,0.0,130.0
26.0,5.0,1.0,728172.0,2019.0,1657883.0,-75.59698947969521,6.263670052618616,4.0,0.0,3.0,0.0,202.0
14.0,2.0,1.0,710530.0,2019.0,1656612.0,-75.56119983650842,6.246387262631568,2.0,1.0,0.0,0.0,7.0
3.0,0.0,1.0,723378.0,2019.0,1655908.0,-75.56324840042815,6.264125942997903,10.0,0.0,0.0,0.0,90.0
24.0,4.0,3.0,719256.0,2019.0,1664533.0,-75.58636054622582,6.2060503356572685,0.0,0.0,0.0,1.0,68.0
13.0,2.0,5.0,711981.0,2019.0,1670794.0,-75.56246846570163,6.239413179325247,6.0,1.0,0.0,0.0,216.0
1.0,0.0,8.0,735364.0,2019.0,1680532.0,-75.56288567087533,6.285173605023974,10.0,0.0,1.0,2.0,28.0
24.0,1.0,7.0,730533.0,2019.0,1679446.0,-75.57049508873126,6.258228545208024,2.0,0.0,0.0,4.0,31.0
19.0,1.0,6.0,728568.0,2019.0,1675135.0,-75.61146273660609,6.290168131711748,13.0,0.0,0.0,0.0,149.0
17.0,6.0,9.0,731724.0,2019.0,1687545.0,-75.56574676700785,6.224563125477543,3.0,1.0,0.0,2.0,47.0
24.0,4.0,2.0,723601.0,2019.0,1661337.0,-75.63090391256337,6.286490111989012,13.0,0.0,0.0,3.0,304.0
7.0,1.0,8.0,736030.0,2019.0,1681515.0,-75.54417074101283,6.2295496242021136,6.0,1.0,0.0,0.0,272.0
11.0,2.0,2.0,727770.0,2019.0,1659846.0,-75.54435484686081,6.22974074695802,6.0,0.0,1.0,0.0,272.0
4.0,2.0,2.0,710010.0,2019.0,1658782.0,-75.56387604066768,6.307884808224856,12.0,0.0,0.0,0.0,152.0
15.0,0.0,8.0,730567.0,2019.0,1682647.0,-75.55542167908659,6.271274251591277,10.0,0.0,1.0,0.0,183.0
