X,Y,OBJECTID,RADICADO,DIA,PERIODO,CBML,DIA_SEMANA,MES,NUM_COMUNA,NUM_GRAVEDAD,NUM_DISENO,NUM_CLASE,group
-75.56922931838679,6.275771410568647,716670.0,1659476.0,9.0,2019.0,405.0,6.0,2.0,4.0,1.0,1.0,1.0,0
-75.5791946664182,6.207399778553038,735325.0,1682214.0,8.0,2019.0,1507.0,4.0,8.0,15.0,2.0,2.0,1.0,0
-75.56939018720783,6.228712954425125,741838.0,1687157.0,16.0,2019.0,1020.0,1.0,9.0,10.0,1.0,1.0,1.0,0
-75.57547336918681,6.240000980512661,712257.0,1657537.0,22.0,2019.0,1011.0,2.0,1.0,10.0,1.0,2.0,1.0,0
-75.57049508873126,6.2582285452080235,740485.0,1678108.0,14.0,2019.0,1003.0,7.0,7.0,10.0,1.0,1.0,1.0,0
-75.58800540596673,6.278601222383196,711256.0,1656444.0,13.0,2019.0,715.0,7.0,1.0,7.0,1.0,2.0,1.0,0
-75.57317487139781,6.273293370217482,722502.0,1663237.0,11.0,2019.0,517.0,1.0,3.0,5.0,2.0,1.0,1.0,0
-75.57854809556562,6.255018759715247,724670.0,1655963.0,8.0,2019.0,1101.0,2.0,1.0,11.0,2.0,2.0,1.0,0
-75.59145227119663,6.231597119266893,731833.0,1680125.0,28.0,2019.0,1602.0,7.0,7.0,16.0,1.0,1.0,1.0,0
-75.55395524467022,6.297575304319768,711343.0,1665839.0,2.0,2019.0,206.0,2.0,4.0,2.0,1.0,1.0,2.0,0
-75.56183669567814,6.256637352867668,730432.0,1687303.0,13.0,2019.0,1001.0,5.0,9.0,10.0,2.0,1.0,1.0,0
-75.5499513768508,6.285444792430661,740820.0,1678054.0,12.0,2019.0,106.0,5.0,7.0,1.0,1.0,1.0,2.0,0
-75.6063783938402,6.233526568520591,715701.0,1665087.0,26.0,2019.0,1617.0,2.0,3.0,16.0,2.0,2.0,1.0,0
-75.61540027117564,6.2447231288315725,711409.0,1660656.0,17.0,2019.0,1209.0,7.0,2.0,12.0,1.0,2.0,1.0,0
-75.58489438821054,6.239433960273037,726731.0,1669326.0,4.0,2019.0,1601.0,6.0,5.0,16.0,1.0,1.0,1.0,0
-75.55913653750278,6.208938448588397,713137.0,1657869.0,26.0,2019.0,1406.0,6.0,1.0,14.0,1.0,1.0,1.0,0
-75.55962927794819,6.285975201205693,722047.0,1663875.0,16.0,2019.0,402.0,6.0,3.0,4.0,1.0,2.0,1.0,0
-75.56095779107595,6.284815591535548,738145.0,1677298.0,8.0,2019.0,402.0,1.0,7.0,4.0,1.0,2.0,1.0,0
-75.56587229675068,6.298596266608236,710583.0,1662790.0,5.0,2019.0,506.0,2.0,3.0,5.0,1.0,2.0,1.0,0
-75.58668612462019,6.21280762246308,709538.0,1659659.0,9.0,2019.0,1507.0,6.0,2.0,15.0,1.0,2.0,1.0,0
-75.57096101439826,6.251791543793964,711842.0,1664246.0,19.0,2019.0,1006.0,2.0,3.0,10.0,1.0,1.0,2.0,0
-75.58015317344545,6.258711748184037,718096.0,1663850.0,16.0,2019.0,1101.0,6.0,3.0,11.0,2.0,2.0,1.0,0
-75.56219871701674,6.254746088274927,727809.0,1676398.0,27.0,2019.0,1018.0,4.0,6.0,10.0,2.0,2.0,1.0,0
-75.56677024349301,6.256114095853285,716768.0,1665939.0,4.0,2019.0,1005.0,4.0,4.0,10.0,1.0,1.0,1.0,0
-75.5926595967286,6.2284407574085305,708969.0,1658368.0,29.0,2019.0,1605.0,2.0,1.0,16.0,2.0,2.0,1.0,0
-75.55651724688137,6.258924986531477,739744.0,1681440.0,7.0,2019.0,802.0,3.0,8.0,8.0,1.0,1.0,1.0,0
-75.57900788042355,6.211904740756773,731560.0,1688677.0,23.0,2019.0,1507.0,1.0,9.0,15.0,1.0,2.0,1.0,0
-75.5811239199579,6.287507879917345,718934.0,1668579.0,27.0,2019.0,607.0,6.0,4.0,6.0,1.0,1.0,2.0,0
-75.56984320872536,6.244361101847242,737930.0,1680260.0,26.0,2019.0,1013.0,5.0,7.0,10.0,1.0,2.0,1.0,0
-75.59627708893596,6.255896103913379,717243.0,1669072.0,29.0,2019.0,1112.0,1.0,4.0,11.0,1.0,2.0,1.0,0
-75.58942028971799,6.277199704669747,738588.0,1686641.0,11.0,2019.0,715.0,3.0,9.0,7.0,3.0,2.0,1.0,0
-75.5550080559138,6.252742272632336,734683.0,1679352.0,23.0,2019.0,803.0,2.0,7.0,8.0,1.0,1.0,4.0,0
-75.57503658102446,6.250174592882353,729702.0,1677101.0,6.0,2019.0,1007.0,6.0,7.0,10.0,1.0,1.0,6.0,0
-75.5971835256478,6.23391812138451,729139.0,1665167.0,27.0,2019.0,1603.0,3.0,3.0,16.0,1.0,2.0,1.0,0
-75.54635805937444,6.268016006212112,726853.0,1657038.0,19.0,2019.0,305.0,6.0,1.0,3.0,1.0,1.0,1.0,0
-75.57203537915699,6.284541902689129,725633.0,1660934.0,20.0,2019.0,513.0,3.0,2.0,5.0,3.0,1.0,1.0,0
-75.57821665583424,6.217028719569185,727178.0,1666145.0,4.0,2019.0,1504.0,4.0,4.0,15.0,1.0,2.0,1.0,0
-75.59072877475278,6.19539476927967,711651.0,1660836.0,18.0,2019.0,1510.0,1.0,2.0,15.0,1.0,2.0,1.0,0
-75.57521097023786,6.246884400434222,713490.0,1671633.0,20.0,2019.0,1009.0,1.0,5.0,10.0,4.0,2.0,1.0,0
-75.54831439753633,6.268992713370228,735758.0,1688345.0,24.0,2019.0,305.0,2.0,9.0,3.0,1.0,1.0,6.0,0
-75.55620363252699,6.271438620801735,740569.0,1686151.0,6.0,2019.0,410.0,5.0,9.0,4.0,2.0,2.0,1.0,0
-75.55640141126426,6.265330248886095,721367.0,1673203.0,3.0,2019.0,409.0,1.0,6.0,4.0,1.0,2.0,1.0,0
-75.56898464490627,6.204603738915111,724842.0,1675342.0,19.0,2019.0,1417.0,3.0,6.0,14.0,1.0,2.0,1.0,0
-75.5600157089528,6.266022704308451,733170.0,1687755.0,20.0,2019.0,408.0,5.0,9.0,4.0,1.0,1.0,1.0,0
-75.5791946664182,6.207399778553038,723768.0,1672067.0,25.0,2019.0,1507.0,6.0,5.0,15.0,3.0,1.0,4.0,0
-75.56633809903768,6.2468139837548975,716610.0,1657705.0,21.0,2019.0,1019.0,1.0,1.0,10.0,1.0,2.0,1.0,0
-75.55548461587578,6.26315301668466,721002.0,1659631.0,6.0,2019.0,307.0,3.0,2.0,3.0,2.0,2.0,1.0,0
-75.60154629056345,6.210758047674652,719974.0,1664234.0,19.0,2019.0,1608.0,2.0,3.0,16.0,1.0,1.0,1.0,0
-75.56578014114397,6.247567146644322,725358.0,1660905.0,20.0,2019.0,1019.0,3.0,2.0,10.0,1.0,1.0,6.0,0
-75.57537088128768,6.242527703836452,716453.0,1675184.0,18.0,2019.0,1009.0,2.0,6.0,10.0,1.0,2.0,1.0,0
-75.56104891898408,6.252510463058583,720924.0,1666606.0,8.0,2019.0,1018.0,1.0,4.0,10.0,2.0,1.0,1.0,0
-75.56619294312047,6.220594538545037,712629.0,1673400.0,4.0,2019.0,1404.0,2.0,6.0,14.0,1.0,2.0,1.0,0
-75.63538026561906,6.221471548388692,738150.0,1681621.0,8.0,2019.0,7084.0,4.0,8.0,18.0,3.0,1.0,1.0,0
-75.54873201046469,6.2709740359747865,720027.0,1662954.0,5.0,2019.0,304.0,2.0,3.0,3.0,8.0,1.0,4.0,0
-75.57181765102756,6.25826957323471,726284.0,1660456.0,14.0,2019.0,1004.0,4.0,2.0,10.0,1.0,1.0,1.0,0
-75.59163019641512,6.2360476438239125,713006.0,1664135.0,18.0,2019.0,1602.0,1.0,3.0,16.0,1.0,2.0,1.0,0
-75.56665697457927,6.20917723579793,720990.0,1662019.0,1.0,2019.0,1418.0,5.0,3.0,14.0,2.0,1.0,1.0,0
-75.56706197705526,6.302179092162688,724115.0,1661995.0,27.0,2019.0,505.0,3.0,2.0,5.0,1.0,2.0,1.0,0
-75.55596283558431,6.304480634748088,727565.0,1668689.0,26.0,2019.0,204.0,5.0,4.0,2.0,1.0,2.0,1.0,0
-75.57560931409901,6.212301697449907,736790.0,1687858.0,20.0,2019.0,1421.0,5.0,9.0,14.0,3.0,1.0,6.0,0
-75.57245150081114,6.257476263187432,728294.0,1662754.0,6.0,2019.0,1004.0,3.0,3.0,10.0,1.0,2.0,1.0,0
-75.62976579114562,6.273489513005079,740412.0,1685470.0,4.0,2019.0,6084.0,3.0,9.0,21.0,2.0,1.0,1.0,0
-75.60549149966394,6.26259627261134,724450.0,1660387.0,16.0,2019.0,1303.0,6.0,2.0,13.0,2.0,1.0,2.0,0
-75.60523787696201,6.276416731582718,713159.0,1672806.0,31.0,2019.0,719.0,5.0,5.0,7.0,2.0,1.0,1.0,0
-75.58935715140282,6.244528620115488,741872.0,1687038.0,14.0,2019.0,1107.0,6.0,9.0,11.0,3.0,2.0,1.0,0
-75.57278694215637,6.2988170671155235,727114.0,1657929.0,25.0,2019.0,509.0,5.0,1.0,5.0,2.0,2.0,1.0,0
-75.59188341516915,6.278144765681133,726759.0,1658970.0,2.0,2019.0,715.0,6.0,2.0,7.0,1.0,2.0,1.0,0
-75.55692096514984,6.267159415509252,726985.0,1673534.0,6.0,2019.0,409.0,4.0,6.0,4.0,3.0,1.0,6.0,0
-75.55972209340797,6.2924806347473625,713125.0,1665982.0,4.0,2019.0,210.0,4.0,4.0,2.0,1.0,1.0,3.0,0
-75.60519642150244,6.235330686161354,710490.0,1659296.0,7.0,2019.0,1618.0,4.0,2.0,16.0,1.0,2.0,1.0,0
-75.56866517903366,6.249833308773407,724705.0,1672745.0,28.0,2019.0,1019.0,2.0,5.0,10.0,1.0,2.0,1.0,0
-75.58321344392098,6.248576197773005,726950.0,1661848.0,28.0,2019.0,1103.0,4.0,2.0,11.0,2.0,1.0,1.0,0
-75.5897976913389,6.271840586095114,716875.0,1658212.0,28.0,2019.0,704.0,1.0,1.0,7.0,1.0,1.0,1.0,0
-75.54001111948787,6.242937026203967,726046.0,1666326.0,5.0,2019.0,807.0,5.0,4.0,8.0,1.0,2.0,1.0,0
-75.54468726380145,6.242459256213228,734100.0,1689302.0,30.0,2019.0,810.0,1.0,9.0,8.0,3.0,1.0,6.0,0
-75.57547336918681,6.240000980512661,738510.0,1682337.0,11.0,2019.0,1011.0,7.0,8.0,10.0,1.0,2.0,1.0,0
-75.57007714589422,6.257574290588063,735277.0,1683796.0,23.0,2019.0,1003.0,5.0,8.0,10.0,5.0,1.0,1.0,0
-75.56469178680182,6.2180717966563686,720883.0,1656269.0,10.0,2019.0,915.0,4.0,1.0,9.0,1.0,2.0,1.0,0
-75.55836617748916,6.3084497079552495,739250.0,1677277.0,5.0,2019.0,501.0,5.0,7.0,5.0,1.0,2.0,1.0,0
-75.5559019746749,6.291815204863767,723246.0,1664333.0,20.0,2019.0,209.0,3.0,3.0,2.0,2.0,1.0,1.0,0
-75.55827094645329,6.200508741543845,711980.0,1657277.0,21.0,2019.0,1409.0,1.0,1.0,14.0,1.0,2.0,1.0,0
-75.64270480768084,6.174980980073053,719686.0,1656251.0,11.0,2019.0,8000.0,5.0,1.0,20.0,1.0,1.0,2.0,0
-75.57691329963745,6.289995116674866,733133.0,1687620.0,19.0,2019.0,605.0,4.0,9.0,6.0,3.0,1.0,4.0,0
-75.58481949090148,6.220172696907393,716513.0,1655524.0,2.0,2019.0,1504.0,3.0,1.0,15.0,1.0,1.0,1.0,0
-75.61783161514117,6.25320339492716,735996.0,1680793.0,3.0,2019.0,1310.0,6.0,8.0,13.0,1.0,1.0,2.0,0
-75.55884562370487,6.25104597651549,722210.0,1666159.0,5.0,2019.0,1017.0,5.0,4.0,10.0,1.0,1.0,2.0,0
-75.58419665681994,6.2017196719931755,724930.0,1663351.0,12.0,2019.0,1510.0,2.0,3.0,15.0,1.0,2.0,1.0,0
-75.59192142833169,6.2829422705652025,738423.0,1682646.0,15.0,2019.0,713.0,4.0,8.0,7.0,1.0,1.0,2.0,0
-75.5751511771127,6.2476048367454515,731552.0,1686745.0,13.0,2019.0,1007.0,5.0,9.0,10.0,6.0,1.0,3.0,0
-75.58248409855547,6.248491242169572,710477.0,1671338.0,16.0,2019.0,1103.0,4.0,5.0,11.0,1.0,2.0,1.0,0
-75.57140847770151,6.229025824046327,723259.0,1673987.0,8.0,2019.0,1012.0,6.0,6.0,10.0,1.0,2.0,1.0,0
-75.56824258252662,6.2405246097188565,720159.0,1659048.0,5.0,2019.0,1014.0,2.0,2.0,10.0,2.0,2.0,1.0,0
-75.57300990761888,6.274009287691637,738169.0,1677013.0,6.0,2019.0,517.0,6.0,7.0,5.0,1.0,1.0,1.0,0
-75.55260843527049,6.2600455668637895,741106.0,1682050.0,10.0,2019.0,802.0,6.0,8.0,8.0,1.0,2.0,1.0,0
-75.57475907487148,6.227621967639768,718358.0,1664921.0,22.0,2019.0,1401.0,5.0,3.0,14.0,1.0,2.0,1.0,0
-75.58749008648262,6.239335856764238,714322.0,1662007.0,27.0,2019.0,1105.0,3.0,2.0,11.0,1.0,1.0,2.0,0
-75.57376463674886,6.2289843843076875,735122.0,1678870.0,20.0,2019.0,1401.0,6.0,7.0,14.0,1.0,1.0,6.0,0
-75.5563299015275,6.201255637358153,725216.0,1667767.0,17.0,2019.0,1409.0,3.0,4.0,14.0,3.0,2.0,1.0,0
-75.56820580430045,6.1813823902490315,737767.0,1683250.0,16.0,2019.0,1412.0,5.0,8.0,14.0,3.0,2.0,1.0,0
-75.58015338894396,6.231842925522226,709750.0,1660174.0,13.0,2019.0,1502.0,3.0,2.0,15.0,2.0,2.0,1.0,0
-75.56509237236894,6.284533905040762,733233.0,1688804.0,26.0,2019.0,403.0,4.0,9.0,4.0,1.0,2.0,1.0,0
-75.5357698904691,6.2349631136621975,715164.0,1664160.0,19.0,2019.0,815.0,2.0,3.0,8.0,3.0,1.0,6.0,0
-75.5752401326618,6.2229120537688605,731930.0,1683720.0,21.0,2019.0,1403.0,3.0,8.0,14.0,1.0,2.0,1.0,0
-75.601635534766,6.252186633458147,732882.0,1688153.0,19.0,2019.0,1203.0,4.0,9.0,12.0,1.0,2.0,1.0,0
-75.64496992610418,6.1748553401581345,721181.0,1669468.0,4.0,2019.0,8000.0,6.0,5.0,20.0,1.0,2.0,1.0,0
-75.56463793051962,6.249259161918634,718785.0,1670844.0,15.0,2019.0,1019.0,3.0,5.0,10.0,1.0,1.0,6.0,0
-75.59419236731274,6.278242822037866,723068.0,1661975.0,28.0,2019.0,716.0,4.0,2.0,7.0,1.0,2.0,1.0,0
-75.56383637319563,6.3089864799601925,725198.0,1662364.0,4.0,2019.0,502.0,1.0,3.0,5.0,1.0,2.0,1.0,0
-75.55084766058519,6.288292927062161,729329.0,1667412.0,15.0,2019.0,105.0,1.0,4.0,1.0,3.0,1.0,6.0,0
-75.58057387588164,6.296796980653148,721978.0,1664373.0,20.0,2019.0,606.0,3.0,3.0,6.0,1.0,2.0,1.0,0
-75.54501908615373,6.24019978385769,723129.0,1672824.0,31.0,2019.0,812.0,5.0,5.0,8.0,1.0,1.0,4.0,0
-75.60523787696201,6.276416731582718,713758.0,1672790.0,31.0,2019.0,719.0,5.0,5.0,7.0,1.0,1.0,4.0,0
-75.5537843799585,6.268173699704639,710288.0,1673890.0,9.0,2019.0,306.0,7.0,6.0,3.0,2.0,1.0,1.0,0
-75.57512300454934,6.248352936279165,715513.0,1663641.0,14.0,2019.0,1007.0,4.0,3.0,10.0,1.0,1.0,1.0,0
-75.55652702429906,6.263340081575018,733079.0,1689150.0,29.0,2019.0,409.0,7.0,9.0,4.0,1.0,1.0,6.0,0
-75.60464627549106,6.259693532074798,740002.0,1680231.0,30.0,2019.0,1304.0,2.0,7.0,13.0,1.0,1.0,2.0,0
-75.57444862974887,6.2653903496183325,717509.0,1665219.0,28.0,2019.0,517.0,4.0,3.0,5.0,1.0,2.0,1.0,0
-75.56634401971574,6.2642832477278665,710187.0,1675582.0,20.0,2019.0,407.0,4.0,6.0,4.0,1.0,2.0,1.0,0
-75.55542167908659,6.271274251591277,727721.0,1663664.0,15.0,2019.0,410.0,5.0,3.0,4.0,2.0,1.0,1.0,0
-75.58733833283634,6.23345006450194,720649.0,1661064.0,20.0,2019.0,1601.0,3.0,2.0,16.0,1.0,1.0,1.0,0
-75.57116343461884,6.29371229648617,738123.0,1686585.0,12.0,2019.0,511.0,4.0,9.0,5.0,2.0,1.0,1.0,0
-75.59170346294317,6.202164948674806,740779.0,1688303.0,22.0,2019.0,1501.0,7.0,9.0,15.0,2.0,1.0,1.0,0
-75.57663302783915,6.208778513647577,728649.0,1668964.0,30.0,2019.0,1421.0,2.0,4.0,14.0,1.0,1.0,1.0,0
-75.57052595583818,6.305724558492098,710117.0,1675863.0,25.0,2019.0,504.0,2.0,6.0,5.0,2.0,1.0,1.0,0
-75.5848938894952,6.209537303030008,713270.0,1676002.0,25.0,2019.0,1507.0,2.0,6.0,15.0,1.0,2.0,1.0,0
-75.64029485044045,6.178673368130719,718864.0,1675867.0,23.0,2019.0,8000.0,7.0,6.0,20.0,1.0,2.0,1.0,0
-75.58959450638221,6.239269224558273,730183.0,1677307.0,5.0,2019.0,1602.0,5.0,7.0,16.0,1.0,2.0,1.0,0
-75.5732142068338,6.246929999696095,724689.0,1676225.0,28.0,2019.0,1007.0,5.0,6.0,10.0,1.0,1.0,1.0,0
-75.57343949410152,6.206076830280534,733454.0,1685442.0,4.0,2019.0,1421.0,3.0,9.0,14.0,1.0,2.0,1.0,0
-75.55807233272051,6.240004930105214,727058.0,1666040.0,3.0,2019.0,907.0,3.0,4.0,9.0,1.0,2.0,1.0,0
-75.58068089927754,6.195878107716791,717158.0,1663159.0,7.0,2019.0,1422.0,4.0,3.0,14.0,1.0,1.0,2.0,0
-75.56922931838679,6.275771410568647,742151.0,1676942.0,4.0,2019.0,405.0,4.0,7.0,4.0,3.0,1.0,3.0,0
-75.57151971451259,6.309918421500889,724341.0,1666225.0,6.0,2019.0,601.0,6.0,4.0,6.0,2.0,1.0,1.0,0
-75.61525322500434,6.222325465860244,725436.0,1660946.0,19.0,2019.0,7001.0,2.0,2.0,18.0,3.0,1.0,2.0,0
-75.60805081622611,6.252683102418128,723328.0,1663179.0,10.0,2019.0,1207.0,7.0,3.0,12.0,1.0,1.0,1.0,0
-75.55529313461699,6.265246424734813,738856.0,1682593.0,14.0,2019.0,409.0,3.0,8.0,4.0,1.0,2.0,1.0,0
-75.53072550042293,6.236576083282182,728963.0,1676010.0,26.0,2019.0,816.0,3.0,6.0,8.0,1.0,2.0,1.0,0
-75.60154629056345,6.210758047674652,733500.0,1686666.0,12.0,2019.0,1608.0,4.0,9.0,16.0,4.0,1.0,1.0,0
-75.59663343662265,6.263845640107039,733106.0,1684673.0,26.0,2019.0,1114.0,1.0,8.0,11.0,4.0,2.0,1.0,0
-75.56441745005844,6.195014978916126,736455.0,1677248.0,8.0,2019.0,1410.0,1.0,7.0,14.0,2.0,2.0,1.0,0
-75.59068592304598,6.239206431456728,730963.0,1677592.0,10.0,2019.0,1620.0,3.0,7.0,16.0,1.0,2.0,1.0,0
-75.57443139889763,6.231883651761104,735477.0,1682635.0,15.0,2019.0,1012.0,4.0,8.0,10.0,1.0,2.0,1.0,0
-75.56580517698076,6.253734465603317,712110.0,1663869.0,17.0,2019.0,1018.0,7.0,3.0,10.0,2.0,2.0,1.0,0
-75.58053919938435,6.224590196247934,741901.0,1682775.0,16.0,2019.0,1504.0,5.0,8.0,15.0,1.0,1.0,1.0,0
-75.58421079956214,6.2844379031357525,738818.0,1687141.0,16.0,2019.0,710.0,1.0,9.0,7.0,3.0,1.0,6.0,0
-75.57242661949127,6.235987063657666,718937.0,1659374.0,8.0,2019.0,1012.0,5.0,2.0,10.0,1.0,1.0,2.0,0
-75.59613187989635,6.2295547108918266,736333.0,1677183.0,7.0,2019.0,1604.0,7.0,7.0,16.0,3.0,1.0,6.0,0
-75.60005470085991,6.256337040682465,720799.0,1660516.0,14.0,2019.0,1205.0,4.0,2.0,12.0,1.0,2.0,1.0,0
-75.58825381570591,6.240906514955005,716988.0,1665044.0,26.0,2019.0,1105.0,2.0,3.0,11.0,3.0,2.0,1.0,0
-75.57787772918138,6.232619472520139,724310.0,1657044.0,19.0,2019.0,1621.0,6.0,1.0,16.0,1.0,1.0,1.0,0
-75.59529962227664,6.2694729599349595,725418.0,1672911.0,1.0,2019.0,1114.0,6.0,6.0,11.0,3.0,1.0,4.0,0
-75.5774814228085,6.252296248367335,715448.0,1661970.0,28.0,2019.0,1008.0,4.0,2.0,10.0,1.0,2.0,1.0,0
-75.60766322205541,6.242449139780294,714983.0,1666140.0,4.0,2019.0,1110.0,4.0,4.0,11.0,2.0,2.0,1.0,0
-75.56423577173473,6.2812467893742525,724829.0,1663612.0,13.0,2019.0,404.0,3.0,3.0,4.0,2.0,2.0,1.0,0
-75.55304099426716,6.236597487572245,735764.0,1683811.0,23.0,2019.0,908.0,5.0,8.0,9.0,3.0,1.0,6.0,0
-75.56234932772591,6.253409816982473,710410.0,1658964.0,4.0,2019.0,1018.0,1.0,2.0,10.0,1.0,2.0,1.0,0
-75.55434272132516,6.277257847769238,729885.0,1680240.0,29.0,2019.0,411.0,1.0,7.0,4.0,3.0,1.0,6.0,0
-75.61146273660609,6.290168131711748,720251.0,1667702.0,18.0,2019.0,6098.0,4.0,4.0,21.0,3.0,1.0,4.0,0
-75.58850598361934,6.200946626801256,734731.0,1678375.0,13.0,2019.0,1510.0,6.0,7.0,15.0,1.0,2.0,1.0,0
-75.58590674498299,6.2231856629377225,726153.0,1670269.0,11.0,2019.0,1503.0,6.0,5.0,15.0,2.0,1.0,1.0,0
-75.55392965123275,6.242448499692543,737981.0,1684158.0,25.0,2019.0,906.0,7.0,8.0,9.0,1.0,2.0,1.0,0
-75.57881678150129,6.241400729396192,739357.0,1676672.0,2.0,2019.0,1105.0,2.0,7.0,11.0,3.0,1.0,6.0,0
-75.56104891898408,6.252510463058583,724860.0,1657898.0,24.0,2019.0,1018.0,4.0,1.0,10.0,1.0,2.0,1.0,0
-75.57586259427184,6.237192098178659,737457.0,1684298.0,27.0,2019.0,1012.0,2.0,8.0,10.0,3.0,1.0,3.0,0
-75.57511286886594,6.224148792701688,740349.0,1678024.0,12.0,2019.0,1403.0,5.0,7.0,14.0,1.0,2.0,1.0,0
-75.56412763046644,6.276728542565928,727855.0,1669607.0,5.0,2019.0,415.0,7.0,5.0,4.0,2.0,1.0,2.0,0
-75.61649692454806,6.254685621998937,734208.0,1676532.0,1.0,2019.0,1309.0,1.0,7.0,13.0,1.0,2.0,1.0,0
-75.56633809903768,6.2468139837548975,730424.0,1684775.0,30.0,2019.0,1019.0,5.0,8.0,10.0,1.0,1.0,1.0,0
-75.57033827144197,6.286416916660674,732592.0,1682839.0,16.0,2019.0,511.0,5.0,8.0,5.0,1.0,1.0,1.0,0
-75.58306243803818,6.239497038636366,727332.0,1663414.0,13.0,2019.0,1105.0,3.0,3.0,11.0,1.0,1.0,3.0,0
-75.5803235097776,6.1949665675898,735935.0,1682611.0,13.0,2019.0,1422.0,2.0,8.0,14.0,1.0,2.0,1.0,0
-75.5908085278985,6.288877395713742,712177.0,1657143.0,19.0,2019.0,712.0,6.0,1.0,7.0,1.0,2.0,1.0,0
-75.58084253490937,6.2566499579430666,741471.0,1678788.0,18.0,2019.0,1101.0,4.0,7.0,11.0,3.0,2.0,1.0,0
-75.57431414816706,6.2071615815087435,718545.0,1675237.0,19.0,2019.0,1421.0,3.0,6.0,14.0,1.0,2.0,1.0,0
-75.59046329609896,6.23869719255418,711670.0,1670668.0,9.0,2019.0,1620.0,4.0,5.0,16.0,1.0,2.0,1.0,0
-75.59324758187792,6.242870493361868,721629.0,1675580.0,20.0,2019.0,1108.0,4.0,6.0,11.0,2.0,2.0,1.0,0
-75.59665166189826,6.255960449654458,742026.0,1685224.0,1.0,2019.0,1112.0,7.0,9.0,11.0,2.0,1.0,1.0,0
-75.56075485716755,6.251459054045148,737842.0,1678901.0,21.0,2019.0,1018.0,7.0,7.0,10.0,2.0,1.0,1.0,0
-75.57856358245873,6.214636963647063,709758.0,1658431.0,29.0,2019.0,1507.0,2.0,1.0,15.0,2.0,2.0,1.0,0
-75.58791491154376,6.252603272236105,732521.0,1680166.0,27.0,2019.0,1103.0,6.0,7.0,11.0,1.0,2.0,1.0,0
-75.57909348447265,6.2038332250194825,738159.0,1677774.0,12.0,2019.0,1422.0,5.0,7.0,14.0,1.0,1.0,6.0,0
-75.59708380541709,6.265217413917288,740613.0,1682559.0,14.0,2019.0,1202.0,3.0,8.0,12.0,3.0,1.0,3.0,0
-75.56001572926489,6.2540784338462005,733710.0,1682874.0,16.0,2019.0,1017.0,5.0,8.0,10.0,1.0,1.0,3.0,0
-75.60385317699887,6.282181763301463,713358.0,1663950.0,17.0,2019.0,718.0,7.0,3.0,7.0,1.0,2.0,1.0,0
-75.64496992610418,6.1748553401581345,720500.0,1667534.0,12.0,2019.0,8000.0,5.0,4.0,20.0,2.0,2.0,1.0,0
-75.58046807208446,6.2480480512464975,739143.0,1681123.0,5.0,2019.0,1103.0,1.0,8.0,11.0,1.0,1.0,4.0,0
-75.60066513855726,6.2320554693378485,713430.0,1673714.0,5.0,2019.0,1603.0,3.0,6.0,16.0,1.0,2.0,1.0,0
-75.60022604803407,6.257133494746274,712843.0,1671158.0,16.0,2019.0,1205.0,4.0,5.0,12.0,1.0,1.0,1.0,0
-75.55700475933875,6.197701296242129,716702.0,1660518.0,15.0,2019.0,1409.0,5.0,2.0,14.0,1.0,1.0,2.0,0
-75.58972707736822,6.287887244914494,710503.0,1657823.0,26.0,2019.0,712.0,6.0,1.0,7.0,3.0,1.0,6.0,0
-75.60552978892619,6.247164456562301,728926.0,1674222.0,10.0,2019.0,1211.0,1.0,6.0,12.0,1.0,2.0,1.0,0
-75.57768466263566,6.213600314872163,737645.0,1678661.0,18.0,2019.0,1419.0,4.0,7.0,14.0,1.0,1.0,6.0,0
-75.56286643640874,6.235546209877295,732492.0,1680101.0,29.0,2019.0,912.0,1.0,7.0,9.0,1.0,2.0,1.0,0
-75.57036178959844,6.236979461637143,732512.0,1685163.0,31.0,2019.0,1020.0,6.0,8.0,10.0,1.0,2.0,1.0,0
-75.57317487139781,6.273293370217482,740071.0,1686186.0,7.0,2019.0,517.0,6.0,9.0,5.0,1.0,2.0,1.0,0
-75.57797536467741,6.23169942135983,713515.0,1666318.0,6.0,2019.0,1502.0,6.0,4.0,15.0,1.0,2.0,1.0,0
-75.57033827144197,6.286416916660674,711649.0,1672734.0,28.0,2019.0,511.0,2.0,5.0,5.0,1.0,2.0,1.0,0
-75.56927169175155,6.275783705259043,717638.0,1667991.0,20.0,2019.0,405.0,6.0,4.0,4.0,1.0,2.0,1.0,0
-75.5808409813889,6.2172153324737405,739333.0,1688788.0,27.0,2019.0,1504.0,5.0,9.0,15.0,3.0,1.0,4.0,0
-75.54471344240848,6.2712697922827765,739751.0,1683032.0,17.0,2019.0,312.0,6.0,8.0,3.0,3.0,1.0,3.0,0
-75.56248446551173,6.237370575350817,742032.0,1680300.0,31.0,2019.0,912.0,3.0,7.0,9.0,3.0,1.0,2.0,0
-75.54843218221819,6.246775849629048,709181.0,1668933.0,1.0,2019.0,809.0,3.0,5.0,8.0,3.0,1.0,6.0,0
-75.6208879641463,6.251540898395405,725454.0,1656604.0,14.0,2019.0,1310.0,1.0,1.0,13.0,1.0,1.0,2.0,0
-75.55814107066166,6.2550767524391935,717982.0,1671366.0,19.0,2019.0,803.0,7.0,5.0,8.0,3.0,1.0,6.0,0
-75.58461953189126,6.204550770289718,719890.0,1672354.0,26.0,2019.0,1509.0,7.0,5.0,15.0,1.0,1.0,6.0,0
